date,product_id,quantity,lag_1,lag_2,lag_3,lag_7,rolling_mean_7,rolling_std_7,diff_1,day_of_week,month,is_weekend,is_black_friday_month
4323,2018-03-23,d1c427060a0f73f6b889a5c7c61f2ac4,3.0,0.0,2.0,3.0,2.0,2.142857142857143,1.7728105208558367,3.0,4,3,0,0
4333,2018-03-24,d1c427060a0f73f6b889a5c7c61f2ac4,2.0,3.0,0.0,2.0,0.0,2.4285714285714284,1.5118578920369088,-1.0,5,3,1,0
4343,2018-03-25,d1c427060a0f73f6b889a5c7c61f2ac4,0.0,2.0,3.0,0.0,2.0,2.142857142857143,1.7728105208558367,-2.0,6,3,1,0
4353,2018-03-26,d1c427060a0f73f6b889a5c7c61f2ac4,2.0,0.0,2.0,3.0,5.0,1.7142857142857142,1.2535663410560176,2.0,0,3,0,0
4363,2018-03-27,d1c427060a0f73f6b889a5c7c61f2ac4,4.0,2.0,0.0,2.0,3.0,1.8571428571428572,1.4638501094227998,2.0,1,3,0,0
4373,2018-03-28,d1c427060a0f73f6b889a5c7c61f2ac4,0.0,4.0,2.0,0.0,2.0,1.5714285714285714,1.6183471874253743,-4.0,2,3,0,0
4383,2018-03-29,d1c427060a0f73f6b889a5c7c61f2ac4,1.0,0.0,4.0,2.0,0.0,1.7142857142857142,1.4960264830861913,1.0,3,3,0,0
4393,2018-03-30,d1c427060a0f73f6b889a5c7c61f2ac4,0.0,1.0,0.0,4.0,3.0,1.2857142857142858,1.4960264830861916,-1.0,4,3,0,0
4403,2018-03-31,d1c427060a0f73f6b889a5c7c61f2ac4,0.0,0.0,1.0,0.0,2.0,1.0,1.5275252316519472,0.0,5,3,1,0
4413,2018-04-01,d1c427060a0f73f6b889a5c7c61f2ac4,2.0,0.0,0.0,1.0,0.0,1.2857142857142858,1.4960264830861918,2.0,6,4,1,0
4423,2018-04-02,d1c427060a0f73f6b889a5c7c61f2ac4,1.0,2.0,0.0,0.0,2.0,1.1428571428571428,1.4638501094228002,-1.0,0,4,0,0
4433,2018-04-03,d1c427060a0f73f6b889a5c7c61f2ac4,1.0,1.0,2.0,0.0,4.0,0.7142857142857143,0.7559289460184561,0.0,1,4,0,0
4443,2018-04-04,d1c427060a0f73f6b889a5c7c61f2ac4,1.0,1.0,1.0,2.0,0.0,0.8571428571428571,0.6900655593423558,0.0,2,4,0,0
4453,2018-04-05,d1c427060a0f73f6b889a5c7c61f2ac4,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,0.6900655593423558,0.0,3,4,0,0
4463,2018-04-06,d1c427060a0f73f6b889a5c7c61f2ac4,0.0,1.0,1.0,1.0,0.0,0.8571428571428571,0.6900655593423558,-1.0,4,4,0,0
4473,2018-04-07,d1c427060a0f73f6b889a5c7c61f2ac4,1.0,0.0,1.0,1.0,0.0,1.0,0.5773502691896274,1.0,5,4,1,0
4483,2018-04-08,d1c427060a0f73f6b889a5c7c61f2ac4,2.0,1.0,0.0,1.0,2.0,1.0,0.5773502691896274,1.0,6,4,1,0
4493,2018-04-09,d1c427060a0f73f6b889a5c7c61f2ac4,1.0,2.0,1.0,0.0,1.0,1.0,0.5773502691896274,-1.0,0,4,0,0
4503,2018-04-10,d1c427060a0f73f6b889a5c7c61f2ac4,0.0,1.0,2.0,1.0,1.0,0.8571428571428571,0.6900655593423558,-1.0,1,4,0,0
4513,2018-04-11,d1c427060a0f73f6b889a5c7c61f2ac4,1.0,0.0,1.0,2.0,1.0,0.8571428571428571,0.6900655593423558,1.0,2,4,0,0
4523,2018-04-12,d1c427060a0f73f6b889a5c7c61f2ac4,2.0,1.0,0.0,1.0,1.0,1.0,0.8164965809277273,1.0,3,4,0,0
4533,2018-04-13,d1c427060a0f73f6b889a5c7c61f2ac4,1.0,2.0,1.0,0.0,0.0,1.1428571428571428,0.6900655593423555,-1.0,4,4,0,0
4543,2018-04-14,d1c427060a0f73f6b889a5c7c61f2ac4,2.0,1.0,2.0,1.0,1.0,1.2857142857142858,0.7559289460184555,1.0,5,4,1,0
4553,2018-04-15,d1c427060a0f73f6b889a5c7c61f2ac4,0.0,2.0,1.0,2.0,2.0,1.0,0.8164965809277273,-2.0,6,4,1,0
4563,2018-04-16,d1c427060a0f73f6b889a5c7c61f2ac4,4.0,0.0,2.0,1.0,1.0,1.4285714285714286,1.3972762620115442,4.0,0,4,0,0
4573,2018-04-17,d1c427060a0f73f6b889a5c7c61f2ac4,4.0,4.0,0.0,2.0,0.0,2.0,1.5275252316519468,0.0,1,4,0,0
4583,2018-04-18,d1c427060a0f73f6b889a5c7c61f2ac4,6.0,4.0,4.0,0.0,1.0,2.7142857142857144,2.0586634591635513,2.0,2,4,0,0
4593,2018-04-19,d1c427060a0f73f6b889a5c7c61f2ac4,5.0,6.0,4.0,4.0,2.0,3.142857142857143,2.1930626551751344,-1.0,3,4,0,0
4603,2018-04-20,d1c427060a0f73f6b889a5c7c61f2ac4,0.0,5.0,6.0,4.0,1.0,3.0,2.3804761428476167,-5.0,4,4,0,0
4613,2018-04-21,d1c427060a0f73f6b889a5c7c61f2ac4,0.0,0.0,5.0,6.0,2.0,2.7142857142857144,2.627691364061218,0.0,5,4,1,0
4623,2018-04-22,d1c427060a0f73f6b889a5c7c61f2ac4,1.0,0.0,0.0,5.0,0.0,2.857142857142857,2.4784787961282104,1.0,6,4,1,0
4633,2018-04-23,d1c427060a0f73f6b889a5c7c61f2ac4,2.0,1.0,0.0,0.0,4.0,2.5714285714285716,2.439750182371333,1.0,0,4,0,0
4643,2018-04-24,d1c427060a0f73f6b889a5c7c61f2ac4,4.0,2.0,1.0,0.0,4.0,2.5714285714285716,2.439750182371333,2.0,1,4,0,0
4653,2018-04-25,d1c427060a0f73f6b889a5c7c61f2ac4,2.0,4.0,2.0,1.0,6.0,2.0,1.9148542155126755,-2.0,2,4,0,0
4663,2018-04-26,d1c427060a0f73f6b889a5c7c61f2ac4,1.0,2.0,4.0,2.0,5.0,1.4285714285714286,1.3972762620115426,-1.0,3,4,0,0
4673,2018-04-27,d1c427060a0f73f6b889a5c7c61f2ac4,2.0,1.0,2.0,4.0,0.0,1.7142857142857142,1.2535663410560163,1.0,4,4,0,0
4683,2018-04-28,d1c427060a0f73f6b889a5c7c61f2ac4,3.0,2.0,1.0,2.0,0.0,2.142857142857143,1.0690449676496967,1.0,5,4,1,0
4693,2018-04-29,d1c427060a0f73f6b889a5c7c61f2ac4,1.0,3.0,2.0,1.0,1.0,2.142857142857143,1.0690449676496967,-2.0,6,4,1,0
4703,2018-04-30,d1c427060a0f73f6b889a5c7c61f2ac4,5.0,1.0,3.0,2.0,2.0,2.5714285714285716,1.5118578920369086,4.0,0,4,0,0
4713,2018-05-01,d1c427060a0f73f6b889a5c7c61f2ac4,0.0,5.0,1.0,3.0,4.0,2.0,1.6329931618554514,-5.0,1,5,0,0
4723,2018-05-02,d1c427060a0f73f6b889a5c7c61f2ac4,4.0,0.0,5.0,1.0,2.0,2.2857142857142856,1.7994708216848743,4.0,2,5,0,0
4733,2018-05-03,d1c427060a0f73f6b889a5c7c61f2ac4,1.0,4.0,0.0,5.0,1.0,2.2857142857142856,1.7994708216848743,-3.0,3,5,0,0
4743,2018-05-04,d1c427060a0f73f6b889a5c7c61f2ac4,3.0,1.0,4.0,0.0,2.0,2.4285714285714284,1.8126539343499313,2.0,4,5,0,0
4753,2018-05-05,d1c427060a0f73f6b889a5c7c61f2ac4,1.0,3.0,1.0,4.0,3.0,2.142857142857143,1.8644544714716085,-2.0,5,5,1,0
4763,2018-05-06,d1c427060a0f73f6b889a5c7c61f2ac4,1.0,1.0,3.0,1.0,1.0,2.142857142857143,1.8644544714716085,0.0,6,5,1,0
4773,2018-05-07,d1c427060a0f73f6b889a5c7c61f2ac4,2.0,1.0,1.0,3.0,5.0,1.7142857142857142,1.3801311186847076,1.0,0,5,0,0
4783,2018-05-08,d1c427060a0f73f6b889a5c7c61f2ac4,0.0,2.0,1.0,1.0,0.0,1.7142857142857142,1.3801311186847076,-2.0,1,5,0,0
4793,2018-05-09,d1c427060a0f73f6b889a5c7c61f2ac4,2.0,0.0,2.0,1.0,4.0,1.4285714285714286,0.9759000729485318,2.0,2,5,0,0
4803,2018-05-10,d1c427060a0f73f6b889a5c7c61f2ac4,1.0,2.0,0.0,2.0,1.0,1.4285714285714286,0.9759000729485318,-1.0,3,5,0,0
4813,2018-05-11,d1c427060a0f73f6b889a5c7c61f2ac4,0.0,1.0,2.0,0.0,3.0,1.0,0.8164965809277239,-1.0,4,5,0,0
4823,2018-05-12,d1c427060a0f73f6b889a5c7c61f2ac4,2.0,0.0,1.0,2.0,1.0,1.1428571428571428,0.8997354108424356,2.0,5,5,1,0
4833,2018-05-13,d1c427060a0f73f6b889a5c7c61f2ac4,0.0,2.0,0.0,1.0,1.0,1.0,0.9999999999999982,-2.0,6,5,1,0
4843,2018-05-14,d1c427060a0f73f6b889a5c7c61f2ac4,4.0,0.0,2.0,0.0,2.0,1.2857142857142858,1.4960264830861902,4.0,0,5,0,0
4853,2018-05-15,d1c427060a0f73f6b889a5c7c61f2ac4,1.0,4.0,0.0,2.0,0.0,1.4285714285714286,1.3972762620115426,-3.0,1,5,0,0
4863,2018-05-16,d1c427060a0f73f6b889a5c7c61f2ac4,0.0,1.0,4.0,0.0,2.0,1.1428571428571428,1.4638501094227985,-1.0,2,5,0,0
4873,2018-05-17,d1c427060a0f73f6b889a5c7c61f2ac4,0.0,0.0,1.0,4.0,1.0,1.0,1.5275252316519456,0.0,3,5,0,0
4883,2018-05-18,d1c427060a0f73f6b889a5c7c61f2ac4,0.0,0.0,0.0,1.0,0.0,1.0,1.5275252316519456,0.0,4,5,0,0
4893,2018-05-19,d1c427060a0f73f6b889a5c7c61f2ac4,1.0,0.0,0.0,0.0,2.0,0.8571428571428571,1.4638501094227985,1.0,5,5,1,0
4903,2018-05-20,d1c427060a0f73f6b889a5c7c61f2ac4,0.0,1.0,0.0,0.0,0.0,0.8571428571428571,1.4638501094227985,-1.0,6,5,1,0
4913,2018-05-21,d1c427060a0f73f6b889a5c7c61f2ac4,1.0,0.0,1.0,0.0,4.0,0.42857142857142855,0.5345224838248448,1.0,0,5,0,0
4923,2018-05-22,d1c427060a0f73f6b889a5c7c61f2ac4,0.0,1.0,0.0,1.0,1.0,0.2857142857142857,0.4879500364742621,-1.0,1,5,0,0
4933,2018-05-23,d1c427060a0f73f6b889a5c7c61f2ac4,0.0,0.0,1.0,0.0,0.0,0.2857142857142857,0.4879500364742621,0.0,2,5,0,0
4943,2018-05-24,d1c427060a0f73f6b889a5c7c61f2ac4,0.0,0.0,0.0,1.0,0.0,0.2857142857142857,0.4879500364742621,0.0,3,5,0,0
4953,2018-05-25,d1c427060a0f73f6b889a5c7c61f2ac4,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.4879500364742621,0.0,4,5,0,0
4963,2018-05-26,d1c427060a0f73f6b889a5c7c61f2ac4,0.0,0.0,0.0,0.0,1.0,0.14285714285714285,0.37796447300922115,0.0,5,5,1,0
4973,2018-05-27,d1c427060a0f73f6b889a5c7c61f2ac4,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.37796447300922115,0.0,6,5,1,0
4983,2018-05-28,d1c427060a0f73f6b889a5c7c61f2ac4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,5,0,0
4993,2018-05-29,d1c427060a0f73f6b889a5c7c61f2ac4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5,0,0
5003,2018-05-30,d1c427060a0f73f6b889a5c7c61f2ac4,1.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.37796447300922725,1.0,2,5,0,0
5013,2018-05-31,d1c427060a0f73f6b889a5c7c61f2ac4,0.0,1.0,0.0,0.0,0.0,0.14285714285714285,0.37796447300922725,-1.0,3,5,0,0
5023,2018-06-01,d1c427060a0f73f6b889a5c7c61f2ac4,0.0,0.0,1.0,0.0,0.0,0.14285714285714285,0.37796447300922725,0.0,4,6,0,0
5033,2018-06-02,d1c427060a0f73f6b889a5c7c61f2ac4,0.0,0.0,0.0,1.0,0.0,0.14285714285714285,0.37796447300922725,0.0,5,6,1,0
5043,2018-06-03,d1c427060a0f73f6b889a5c7c61f2ac4,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.37796447300922725,0.0,6,6,1,0
5053,2018-06-04,d1c427060a0f73f6b889a5c7c61f2ac4,3.0,0.0,0.0,0.0,0.0,0.5714285714285714,1.1338934190276817,3.0,0,6,0,0
5063,2018-06-05,d1c427060a0f73f6b889a5c7c61f2ac4,0.0,3.0,0.0,0.0,0.0,0.5714285714285714,1.1338934190276817,-3.0,1,6,0,0
5073,2018-06-06,d1c427060a0f73f6b889a5c7c61f2ac4,1.0,0.0,3.0,0.0,1.0,0.5714285714285714,1.1338934190276817,1.0,2,6,0,0
5083,2018-06-07,d1c427060a0f73f6b889a5c7c61f2ac4,3.0,1.0,0.0,3.0,0.0,1.0,1.4142135623730951,2.0,3,6,0,0
5093,2018-06-08,d1c427060a0f73f6b889a5c7c61f2ac4,1.0,3.0,1.0,0.0,0.0,1.1428571428571428,1.3451854182690985,-2.0,4,6,0,0
5103,2018-06-09,d1c427060a0f73f6b889a5c7c61f2ac4,2.0,1.0,3.0,1.0,0.0,1.4285714285714286,1.2724180205607036,1.0,5,6,1,0
5113,2018-06-10,d1c427060a0f73f6b889a5c7c61f2ac4,0.0,2.0,1.0,3.0,0.0,1.4285714285714286,1.2724180205607036,-2.0,6,6,1,0
5123,2018-06-11,d1c427060a0f73f6b889a5c7c61f2ac4,1.0,0.0,2.0,1.0,3.0,1.1428571428571428,1.0690449676496976,1.0,0,6,0,0
5133,2018-06-12,d1c427060a0f73f6b889a5c7c61f2ac4,5.0,1.0,0.0,2.0,0.0,1.8571428571428572,1.6761634196950517,4.0,1,6,0,0
5143,2018-06-13,d1c427060a0f73f6b889a5c7c61f2ac4,0.0,5.0,1.0,0.0,1.0,1.7142857142857142,1.799470821684875,-5.0,2,6,0,0
5153,2018-06-14,d1c427060a0f73f6b889a5c7c61f2ac4,0.0,0.0,5.0,1.0,3.0,1.2857142857142858,1.799470821684875,0.0,3,6,0,0
5163,2018-06-15,d1c427060a0f73f6b889a5c7c61f2ac4,0.0,0.0,0.0,5.0,1.0,1.1428571428571428,1.8644544714716091,0.0,4,6,0,0
5173,2018-06-16,d1c427060a0f73f6b889a5c7c61f2ac4,2.0,0.0,0.0,0.0,2.0,1.1428571428571428,1.8644544714716091,2.0,5,6,1,0
5183,2018-06-17,d1c427060a0f73f6b889a5c7c61f2ac4,0.0,2.0,0.0,0.0,0.0,1.1428571428571428,1.8644544714716091,-2.0,6,6,1,0
5193,2018-06-18,d1c427060a0f73f6b889a5c7c61f2ac4,0.0,0.0,2.0,0.0,1.0,1.0,1.9148542155126764,0.0,0,6,0,0
5203,2018-06-19,d1c427060a0f73f6b889a5c7c61f2ac4,1.0,0.0,0.0,2.0,5.0,0.42857142857142855,0.7867957924694441,1.0,1,6,0,0
5213,2018-06-20,d1c427060a0f73f6b889a5c7c61f2ac4,2.0,1.0,0.0,0.0,0.0,0.7142857142857143,0.9511897312113425,1.0,2,6,0,0
5223,2018-06-21,d1c427060a0f73f6b889a5c7c61f2ac4,2.0,2.0,1.0,0.0,0.0,1.0,1.0000000000000004,0.0,3,6,0,0
5233,2018-06-22,d1c427060a0f73f6b889a5c7c61f2ac4,0.0,2.0,2.0,1.0,0.0,1.0,1.0000000000000004,-2.0,4,6,0,0
5243,2018-06-23,d1c427060a0f73f6b889a5c7c61f2ac4,0.0,0.0,2.0,2.0,2.0,0.7142857142857143,0.9511897312113425,0.0,5,6,1,0
5253,2018-06-24,d1c427060a0f73f6b889a5c7c61f2ac4,1.0,0.0,0.0,2.0,0.0,0.8571428571428571,0.899735410842438,1.0,6,6,1,0
5263,2018-06-25,d1c427060a0f73f6b889a5c7c61f2ac4,1.0,1.0,0.0,0.0,0.0,1.0,0.8164965809277268,0.0,0,6,0,0
5273,2018-06-26,d1c427060a0f73f6b889a5c7c61f2ac4,0.0,1.0,1.0,0.0,1.0,0.8571428571428571,0.899735410842438,-1.0,1,6,0,0
5283,2018-06-27,d1c427060a0f73f6b889a5c7c61f2ac4,1.0,0.0,1.0,1.0,2.0,0.7142857142857143,0.7559289460184554,1.0,2,6,0,0
5293,2018-06-28,d1c427060a0f73f6b889a5c7c61f2ac4,0.0,1.0,0.0,1.0,2.0,0.42857142857142855,0.5345224838248501,-1.0,3,6,0,0
5303,2018-06-29,d1c427060a0f73f6b889a5c7c61f2ac4,1.0,0.0,1.0,0.0,0.0,0.5714285714285714,0.53452248382485,1.0,4,6,0,0
5313,2018-06-30,d1c427060a0f73f6b889a5c7c61f2ac4,0.0,1.0,0.0,1.0,0.0,0.5714285714285714,0.53452248382485,-1.0,5,6,1,0
5323,2018-07-01,d1c427060a0f73f6b889a5c7c61f2ac4,0.0,0.0,1.0,0.0,1.0,0.42857142857142855,0.53452248382485,0.0,6,7,1,0
5333,2018-07-02,d1c427060a0f73f6b889a5c7c61f2ac4,0.0,0.0,0.0,1.0,1.0,0.2857142857142857,0.4879500364742681,0.0,0,7,0,0
5343,2018-07-03,d1c427060a0f73f6b889a5c7c61f2ac4,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.4879500364742681,0.0,1,7,0,0
5353,2018-07-04,d1c427060a0f73f6b889a5c7c61f2ac4,1.0,0.0,0.0,0.0,1.0,0.2857142857142857,0.4879500364742681,1.0,2,7,0,0
5363,2018-07-05,d1c427060a0f73f6b889a5c7c61f2ac4,0.0,1.0,0.0,0.0,0.0,0.2857142857142857,0.4879500364742681,-1.0,3,7,0,0
5373,2018-07-06,d1c427060a0f73f6b889a5c7c61f2ac4,0.0,0.0,1.0,0.0,1.0,0.14285714285714285,0.37796447300922914,0.0,4,7,0,0
5383,2018-07-07,d1c427060a0f73f6b889a5c7c61f2ac4,0.0,0.0,0.0,1.0,0.0,0.14285714285714285,0.37796447300922914,0.0,5,7,1,0
5393,2018-07-08,d1c427060a0f73f6b889a5c7c61f2ac4,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.37796447300922914,0.0,6,7,1,0
5403,2018-07-09,d1c427060a0f73f6b889a5c7c61f2ac4,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.37796447300922914,0.0,0,7,0,0
5413,2018-07-10,d1c427060a0f73f6b889a5c7c61f2ac4,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.37796447300922914,0.0,1,7,0,0
5423,2018-07-11,d1c427060a0f73f6b889a5c7c61f2ac4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,7,0,0
5433,2018-07-12,d1c427060a0f73f6b889a5c7c61f2ac4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,7,0,0
5443,2018-07-13,d1c427060a0f73f6b889a5c7c61f2ac4,1.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.37796447300922725,1.0,4,7,0,0
5453,2018-07-14,d1c427060a0f73f6b889a5c7c61f2ac4,0.0,1.0,0.0,0.0,0.0,0.14285714285714285,0.37796447300922725,-1.0,5,7,1,0
5463,2018-07-15,d1c427060a0f73f6b889a5c7c61f2ac4,0.0,0.0,1.0,0.0,0.0,0.14285714285714285,0.37796447300922725,0.0,6,7,1,0
5473,2018-07-16,d1c427060a0f73f6b889a5c7c61f2ac4,1.0,0.0,0.0,1.0,0.0,0.2857142857142857,0.4879500364742666,1.0,0,7,0,0
5483,2018-07-17,d1c427060a0f73f6b889a5c7c61f2ac4,2.0,1.0,0.0,0.0,0.0,0.5714285714285714,0.7867957924694432,1.0,1,7,0,0
5493,2018-07-18,d1c427060a0f73f6b889a5c7c61f2ac4,0.0,2.0,1.0,0.0,0.0,0.5714285714285714,0.7867957924694432,-2.0,2,7,0,0
5503,2018-07-19,d1c427060a0f73f6b889a5c7c61f2ac4,0.0,0.0,2.0,1.0,0.0,0.5714285714285714,0.7867957924694432,0.0,3,7,0,0
5513,2018-07-20,d1c427060a0f73f6b889a5c7c61f2ac4,0.0,0.0,0.0,2.0,1.0,0.42857142857142855,0.7867957924694432,0.0,4,7,0,0
5523,2018-07-21,d1c427060a0f73f6b889a5c7c61f2ac4,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.7867957924694432,0.0,5,7,1,0
5533,2018-07-22,d1c427060a0f73f6b889a5c7c61f2ac4,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.7867957924694432,0.0,6,7,1,0
5543,2018-07-23,d1c427060a0f73f6b889a5c7c61f2ac4,0.0,0.0,0.0,0.0,1.0,0.2857142857142857,0.7559289460184545,0.0,0,7,0,0
5553,2018-07-24,d1c427060a0f73f6b889a5c7c61f2ac4,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1,7,0,0
5563,2018-07-25,d1c427060a0f73f6b889a5c7c61f2ac4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,0,0
5573,2018-07-26,d1c427060a0f73f6b889a5c7c61f2ac4,3.0,0.0,0.0,0.0,0.0,0.42857142857142855,1.1338934190276817,3.0,3,7,0,0
5583,2018-07-27,d1c427060a0f73f6b889a5c7c61f2ac4,0.0,3.0,0.0,0.0,0.0,0.42857142857142855,1.1338934190276817,-3.0,4,7,0,0
5593,2018-07-28,d1c427060a0f73f6b889a5c7c61f2ac4,1.0,0.0,3.0,0.0,0.0,0.5714285714285714,1.1338934190276817,1.0,5,7,1,0
5603,2018-07-29,d1c427060a0f73f6b889a5c7c61f2ac4,0.0,1.0,0.0,3.0,0.0,0.5714285714285714,1.1338934190276817,-1.0,6,7,1,0
5613,2018-07-30,d1c427060a0f73f6b889a5c7c61f2ac4,0.0,0.0,1.0,0.0,0.0,0.5714285714285714,1.1338934190276817,0.0,0,7,0,0
5623,2018-07-31,d1c427060a0f73f6b889a5c7c61f2ac4,0.0,0.0,0.0,1.0,0.0,0.5714285714285714,1.1338934190276817,0.0,1,7,0,0
5633,2018-08-01,d1c427060a0f73f6b889a5c7c61f2ac4,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,1.1338934190276817,0.0,2,8,0,0
5643,2018-08-02,d1c427060a0f73f6b889a5c7c61f2ac4,0.0,0.0,0.0,0.0,3.0,0.14285714285714285,0.37796447300922714,0.0,3,8,0,0
5653,2018-08-03,d1c427060a0f73f6b889a5c7c61f2ac4,1.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.48795003647426655,1.0,4,8,0,0
5663,2018-08-04,d1c427060a0f73f6b889a5c7c61f2ac4,0.0,1.0,0.0,0.0,1.0,0.14285714285714285,0.37796447300922714,-1.0,5,8,1,0
5673,2018-08-05,d1c427060a0f73f6b889a5c7c61f2ac4,1.0,0.0,1.0,0.0,0.0,0.2857142857142857,0.48795003647426655,1.0,6,8,1,0
5683,2018-08-06,d1c427060a0f73f6b889a5c7c61f2ac4,0.0,1.0,0.0,1.0,0.0,0.2857142857142857,0.48795003647426655,-1.0,0,8,0,0
5693,2018-08-07,d1c427060a0f73f6b889a5c7c61f2ac4,3.0,0.0,1.0,0.0,0.0,0.7142857142857143,1.1126972805283737,3.0,1,8,0,0
5703,2018-08-08,d1c427060a0f73f6b889a5c7c61f2ac4,0.0,3.0,0.0,1.0,0.0,0.7142857142857143,1.1126972805283737,-3.0,2,8,0,0
5713,2018-08-09,d1c427060a0f73f6b889a5c7c61f2ac4,0.0,0.0,3.0,0.0,0.0,0.7142857142857143,1.1126972805283737,0.0,3,8,0,0
5723,2018-08-10,d1c427060a0f73f6b889a5c7c61f2ac4,0.0,0.0,0.0,3.0,1.0,0.5714285714285714,1.1338934190276817,0.0,4,8,0,0
5733,2018-08-11,d1c427060a0f73f6b889a5c7c61f2ac4,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,1.1338934190276817,0.0,5,8,1,0
5743,2018-08-12,d1c427060a0f73f6b889a5c7c61f2ac4,1.0,0.0,0.0,0.0,1.0,0.5714285714285714,1.1338934190276817,1.0,6,8,1,0
5753,2018-08-13,d1c427060a0f73f6b889a5c7c61f2ac4,1.0,1.0,0.0,0.0,0.0,0.7142857142857143,1.1126972805283737,0.0,0,8,0,0
5763,2018-08-14,d1c427060a0f73f6b889a5c7c61f2ac4,1.0,1.0,1.0,0.0,3.0,0.42857142857142855,0.5345224838248487,0.0,1,8,0,0
5773,2018-08-15,d1c427060a0f73f6b889a5c7c61f2ac4,0.0,1.0,1.0,1.0,0.0,0.42857142857142855,0.5345224838248487,-1.0,2,8,0,0
5783,2018-08-16,d1c427060a0f73f6b889a5c7c61f2ac4,0.0,0.0,1.0,1.0,0.0,0.42857142857142855,0.5345224838248487,0.0,3,8,0,0
5793,2018-08-17,d1c427060a0f73f6b889a5c7c61f2ac4,0.0,0.0,0.0,1.0,0.0,0.42857142857142855,0.5345224838248487,0.0,4,8,0,0
5803,2018-08-18,d1c427060a0f73f6b889a5c7c61f2ac4,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.5345224838248487,0.0,5,8,1,0
5813,2018-08-19,d1c427060a0f73f6b889a5c7c61f2ac4,0.0,0.0,0.0,0.0,1.0,0.2857142857142857,0.48795003647426655,0.0,6,8,1,0
5823,2018-08-20,d1c427060a0f73f6b889a5c7c61f2ac4,1.0,0.0,0.0,0.0,1.0,0.2857142857142857,0.48795003647426655,1.0,0,8,0,0
5833,2018-08-21,d1c427060a0f73f6b889a5c7c61f2ac4,0.0,1.0,0.0,0.0,1.0,0.14285714285714285,0.3779644730092271,-1.0,1,8,0,0
5843,2018-08-22,d1c427060a0f73f6b889a5c7c61f2ac4,1.0,0.0,1.0,0.0,0.0,0.2857142857142857,0.48795003647426655,1.0,2,8,0,0
5853,2018-08-23,d1c427060a0f73f6b889a5c7c61f2ac4,0.0,1.0,0.0,1.0,0.0,0.2857142857142857,0.48795003647426655,-1.0,3,8,0,0
5863,2018-08-24,d1c427060a0f73f6b889a5c7c61f2ac4,0.0,0.0,1.0,0.0,0.0,0.2857142857142857,0.48795003647426655,0.0,4,8,0,0
5873,2018-08-25,d1c427060a0f73f6b889a5c7c61f2ac4,0.0,0.0,0.0,1.0,0.0,0.2857142857142857,0.48795003647426655,0.0,5,8,1,0
5883,2018-08-26,d1c427060a0f73f6b889a5c7c61f2ac4,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.48795003647426655,0.0,6,8,1,0
72,2017-01-22,d6160fb7873f184099d9bc95e30376af,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,1,0
82,2017-01-23,d6160fb7873f184099d9bc95e30376af,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
92,2017-01-24,d6160fb7873f184099d9bc95e30376af,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
102,2017-01-25,d6160fb7873f184099d9bc95e30376af,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,0
112,2017-01-26,d6160fb7873f184099d9bc95e30376af,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0,0
122,2017-01-27,d6160fb7873f184099d9bc95e30376af,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0,0
132,2017-01-28,d6160fb7873f184099d9bc95e30376af,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,1,0
142,2017-01-29,d6160fb7873f184099d9bc95e30376af,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,1,0
152,2017-01-30,d6160fb7873f184099d9bc95e30376af,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
162,2017-01-31,d6160fb7873f184099d9bc95e30376af,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
